fine,coarse,product_name,brand,size,unit_price_sgd,per_unit_sgd,image_source,image_url,source_url,local_path,scrape_date
Yeos-Chrysanthemum-Tea,Beverages,Yeo's Packet Drink - Chrysanthemum Tea (Not So Sweet),Yeo'S,24 x 250ml (CTN),11.6,0.48,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10020227_BXL1_20260205.jpg,https://www.fairprice.com.sg/product/ctn-yeos-chrysanthemum-tea-24s-x-250ml-10020227,sg_dataset/images/Beverages/Yeos-Chrysanthemum-Tea/Yeos-Chrysanthemum-Tea_045.jpg,2026-07-09
Yeos-Chrysanthemum-Tea,Beverages,Yeo's Packet Drink - Chrysanthemum with Honey,Yeo'S,24 x 250ml (CTN),11.91,0.5,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12712020_XL1_20251119.jpg,https://www.fairprice.com.sg/product/y-c-t-w-hy6sx4x250ml-12712020,sg_dataset/images/Beverages/Yeos-Chrysanthemum-Tea/Yeos-Chrysanthemum-Tea_047.jpg,2026-07-09
Yeos-Chrysanthemum-Tea,Beverages,Yeo's Packet Drink - Chrysanthemum with Honey,Yeo'S,24 x 250ml (CTN),11.91,0.5,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12712020_LXL1_20251119.jpg,https://www.fairprice.com.sg/product/y-c-t-w-hy6sx4x250ml-12712020,sg_dataset/images/Beverages/Yeos-Chrysanthemum-Tea/Yeos-Chrysanthemum-Tea_049.jpg,2026-07-09
Yeos-Chrysanthemum-Tea,Beverages,Yeo's Packet Drink - Chrysanthemum with Honey,Yeo'S,24 x 250ml (CTN),11.91,0.5,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12712020_RXL1_20251119.jpg,https://www.fairprice.com.sg/product/y-c-t-w-hy6sx4x250ml-12712020,sg_dataset/images/Beverages/Yeos-Chrysanthemum-Tea/Yeos-Chrysanthemum-Tea_051.jpg,2026-07-09
Yeos-Chrysanthemum-Tea,Beverages,Yeo's Packet Drink - Chrysanthemum with Honey,Yeo'S,24 x 250ml (CTN),11.91,0.5,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12712020_BXL1_20240319.jpg,https://www.fairprice.com.sg/product/y-c-t-w-hy6sx4x250ml-12712020,sg_dataset/images/Beverages/Yeos-Chrysanthemum-Tea/Yeos-Chrysanthemum-Tea_053.jpg,2026-07-09
Yeos-Chrysanthemum-Tea,Beverages,Yeo's Bottle Drink - Chrysanthemum Tea Less Sugar,Yeo'S,24 x 380ml (CTN),31.49,1.31,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713000_XL1_20241101.jpg,https://www.fairprice.com.sg/product/yeo-s-bottle-drink-chrysanthemum-tea-less-sugar-24-x-380ml-ctn-12713000,sg_dataset/images/Beverages/Yeos-Chrysanthemum-Tea/Yeos-Chrysanthemum-Tea_055.jpg,2026-07-09
Yeos-Chrysanthemum-Tea,Beverages,Yeo's Bottle Drink - Chrysanthemum Tea Less Sugar,Yeo'S,24 x 380ml (CTN),31.49,1.31,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713000_LXL1_20241101.jpg,https://www.fairprice.com.sg/product/yeo-s-bottle-drink-chrysanthemum-tea-less-sugar-24-x-380ml-ctn-12713000,sg_dataset/images/Beverages/Yeos-Chrysanthemum-Tea/Yeos-Chrysanthemum-Tea_057.jpg,2026-07-09
Yeos-Chrysanthemum-Tea,Beverages,Yeo's Bottle Drink - Chrysanthemum Tea Less Sugar,Yeo'S,24 x 380ml (CTN),31.49,1.31,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713000_RXL1_20241101.jpg,https://www.fairprice.com.sg/product/yeo-s-bottle-drink-chrysanthemum-tea-less-sugar-24-x-380ml-ctn-12713000,sg_dataset/images/Beverages/Yeos-Chrysanthemum-Tea/Yeos-Chrysanthemum-Tea_059.jpg,2026-07-09
Yeos-Chrysanthemum-Tea,Beverages,Yeo's Bottle Drink - Chrysanthemum Tea Less Sugar,Yeo'S,24 x 380ml (CTN),31.49,1.31,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713000_BXL1_20241101.jpg,https://www.fairprice.com.sg/product/yeo-s-bottle-drink-chrysanthemum-tea-less-sugar-24-x-380ml-ctn-12713000,sg_dataset/images/Beverages/Yeos-Chrysanthemum-Tea/Yeos-Chrysanthemum-Tea_061.jpg,2026-07-09
Yeos-Chrysanthemum-Tea,Beverages,Yeos-Chrysanthemum-Tea (Bing: Yeo's chrysanthemum tea packet drink Singapore product),,,,,bing,https://cf.shopee.co.id/file/a963258b10898cf74773bf8120600839,https://cf.shopee.co.id/file/a963258b10898cf74773bf8120600839,sg_dataset/images/Beverages/Yeos-Chrysanthemum-Tea/Yeos-Chrysanthemum-Tea_063.jpg,2026-07-09
Yeos-Chrysanthemum-Tea,Beverages,Yeos-Chrysanthemum-Tea (Bing: Yeo's chrysanthemum tea packet drink Singapore product),,,,,bing,https://down-id.img.susercontent.com/file/id-11134207-7ra0r-mbzgaa4mu7z605,https://down-id.img.susercontent.com/file/id-11134207-7ra0r-mbzgaa4mu7z605,sg_dataset/images/Beverages/Yeos-Chrysanthemum-Tea/Yeos-Chrysanthemum-Tea_065.jpg,2026-07-09
Yeos-Chrysanthemum-Tea,Beverages,Yeos-Chrysanthemum-Tea (Bing: Yeo's chrysanthemum tea packet drink Singapore product),,,,,bing,https://down-id.img.susercontent.com/file/3f15faef79e789389d86e0aab1279acd,https://down-id.img.susercontent.com/file/3f15faef79e789389d86e0aab1279acd,sg_dataset/images/Beverages/Yeos-Chrysanthemum-Tea/Yeos-Chrysanthemum-Tea_067.jpg,2026-07-09
Yeos-Chrysanthemum-Tea,Beverages,Yeos-Chrysanthemum-Tea (Bing: Yeo's chrysanthemum tea packet drink Singapore product),,,,,bing,https://down-id.img.susercontent.com/file/2cabf9b77606b1a2343b52968b8a017c,https://down-id.img.susercontent.com/file/2cabf9b77606b1a2343b52968b8a017c,sg_dataset/images/Beverages/Yeos-Chrysanthemum-Tea/Yeos-Chrysanthemum-Tea_069.jpg,2026-07-09
Yeos-Chrysanthemum-Tea,Beverages,Yeos-Chrysanthemum-Tea (Bing: Yeo's chrysanthemum tea packet drink Singapore product),,,,,bing,https://cf.shopee.co.id/file/sg-11134201-22110-e7yisvf0d2jv97,https://cf.shopee.co.id/file/sg-11134201-22110-e7yisvf0d2jv97,sg_dataset/images/Beverages/Yeos-Chrysanthemum-Tea/Yeos-Chrysanthemum-Tea_071.jpg,2026-07-09
Yeos-Chrysanthemum-Tea,Beverages,Yeos-Chrysanthemum-Tea (Bing: Yeo's chrysanthemum tea packet drink Singapore product),,,,,bing,https://cdn.antaranews.com/cache/1200x800/2024/11/02/harga-emas-antam-cetak-rekor-tertinggi-25102024-dr-05.jpg,https://cdn.antaranews.com/cache/1200x800/2024/11/02/harga-emas-antam-cetak-rekor-tertinggi-25102024-dr-05.jpg,sg_dataset/images/Beverages/Yeos-Chrysanthemum-Tea/Yeos-Chrysanthemum-Tea_073.jpg,2026-07-09
Yeos-Chrysanthemum-Tea,Beverages,Yeos-Chrysanthemum-Tea (Bing: Yeo's chrysanthemum tea packet drink Singapore product),,,,,bing,https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full/MTA-7111463/antam_antam_lm_logam_mulia_-4_g-_full01_cgdk4f7s.jpeg,https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full/MTA-7111463/antam_antam_lm_logam_mulia_-4_g-_full01_cgdk4f7s.jpeg,sg_dataset/images/Beverages/Yeos-Chrysanthemum-Tea/Yeos-Chrysanthemum-Tea_075.jpg,2026-07-09
Yeos-Chrysanthemum-Tea,Beverages,Yeos-Chrysanthemum-Tea (Bing: Yeo's chrysanthemum tea packet drink Singapore product),,,,,bing,https://cf.shopee.co.id/file/aa4822a8968d5528af5debe9953d843f,https://cf.shopee.co.id/file/aa4822a8968d5528af5debe9953d843f,sg_dataset/images/Beverages/Yeos-Chrysanthemum-Tea/Yeos-Chrysanthemum-Tea_077.jpg,2026-07-09
Yeos-Chrysanthemum-Tea,Beverages,Yeos-Chrysanthemum-Tea (Bing: Yeo's chrysanthemum tea packet drink Singapore product),,,,,bing,https://down-id.img.susercontent.com/file/81547f61cb99762819fca58f71fbcf2e,https://down-id.img.susercontent.com/file/81547f61cb99762819fca58f71fbcf2e,sg_dataset/images/Beverages/Yeos-Chrysanthemum-Tea/Yeos-Chrysanthemum-Tea_079.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Houjicha Japanese Green Tea - No Sugar,Pokka,4 x 300ml,3.43,0.86,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234167_XL1_20230615.jpg,https://www.fairprice.com.sg/product/pokka-houjicha-japanese-green-tea-no-sugar-4-x-300ml-13234167,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_001.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Houjicha Japanese Green Tea - No Sugar,Pokka,4 x 300ml,3.43,0.86,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234167_LXL1_20230615.jpg,https://www.fairprice.com.sg/product/pokka-houjicha-japanese-green-tea-no-sugar-4-x-300ml-13234167,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_003.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Houjicha Japanese Green Tea - No Sugar,Pokka,4 x 300ml,3.43,0.86,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234167_RXL1_20230615.jpg,https://www.fairprice.com.sg/product/pokka-houjicha-japanese-green-tea-no-sugar-4-x-300ml-13234167,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_005.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Houjicha Japanese Green Tea - No Sugar,Pokka,4 x 300ml,3.43,0.86,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234167_BXL1_20230615.jpg,https://www.fairprice.com.sg/product/pokka-houjicha-japanese-green-tea-no-sugar-4-x-300ml-13234167,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_007.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Can Sencha Japanese Green Tea Can - No Sugar,Pokka,4 x 300ml,3.43,0.86,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234165_XL1_20230618.jpg,https://www.fairprice.com.sg/product/pokka-can-sencha-japanese-green-tea-can-no-sugar-4-x-300ml-13234165,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_009.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Can Sencha Japanese Green Tea Can - No Sugar,Pokka,4 x 300ml,3.43,0.86,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234165_LXL1_20230618.jpg,https://www.fairprice.com.sg/product/pokka-can-sencha-japanese-green-tea-can-no-sugar-4-x-300ml-13234165,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_011.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Can Sencha Japanese Green Tea Can - No Sugar,Pokka,4 x 300ml,3.43,0.86,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234165_RXL1_20230618.jpg,https://www.fairprice.com.sg/product/pokka-can-sencha-japanese-green-tea-can-no-sugar-4-x-300ml-13234165,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_013.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Packet Drink - Jasmine Green Tea,Pokka,6 x 250ml,3.6,0.6,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10003037_XL1_20230914.jpg,https://www.fairprice.com.sg/product/pokka-packet-drink-jasmine-green-tea-6-x-250ml-10003037,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_015.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Packet Drink - Jasmine Green Tea,Pokka,6 x 250ml,3.6,0.6,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10003037_LXL1_20260116.jpg,https://www.fairprice.com.sg/product/pokka-packet-drink-jasmine-green-tea-6-x-250ml-10003037,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_017.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Packet Drink - Jasmine Green Tea,Pokka,6 x 250ml,3.6,0.6,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10003037_RXL1_20220303.jpg,https://www.fairprice.com.sg/product/pokka-packet-drink-jasmine-green-tea-6-x-250ml-10003037,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_019.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Packet Drink - Jasmine Green Tea,Pokka,6 x 250ml,3.6,0.6,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10003037_BXL1_20260116.jpg,https://www.fairprice.com.sg/product/pokka-packet-drink-jasmine-green-tea-6-x-250ml-10003037,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_021.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Packet Drink Sencha Japanese Green Tea - No Sugar,Pokka,6 x 250ml,3.6,0.6,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234163_XL1_20260116.jpg,https://www.fairprice.com.sg/product/pokka-packet-drink-sencha-japanese-green-tea-no-sugar-6-x-250ml-13234163,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_023.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Packet Drink Sencha Japanese Green Tea - No Sugar,Pokka,6 x 250ml,3.6,0.6,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234163_LXL1_20260116.jpg,https://www.fairprice.com.sg/product/pokka-packet-drink-sencha-japanese-green-tea-no-sugar-6-x-250ml-13234163,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_025.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Packet Drink Sencha Japanese Green Tea - No Sugar,Pokka,6 x 250ml,3.6,0.6,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234163_RXL1_20230618.jpg,https://www.fairprice.com.sg/product/pokka-packet-drink-sencha-japanese-green-tea-no-sugar-6-x-250ml-13234163,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_027.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Packet Drink Sencha Japanese Green Tea - No Sugar,Pokka,6 x 250ml,3.6,0.6,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234163_BXL1_20260116.jpg,https://www.fairprice.com.sg/product/pokka-packet-drink-sencha-japanese-green-tea-no-sugar-6-x-250ml-13234163,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_029.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Packet Drink Sencha Japanese Green Tea - No Sugar,Pokka,24 x 250ml (CTN),14.4,0.6,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713134_XL1_20260116.jpg,https://www.fairprice.com.sg/product/pokka-packet-drink-sencha-japanese-green-tea-no-sugar-24-x-250ml-ctn-12713134,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_031.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Packet Drink Sencha Japanese Green Tea - No Sugar,Pokka,24 x 250ml (CTN),14.4,0.6,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713134_LXL1_20260116.jpg,https://www.fairprice.com.sg/product/pokka-packet-drink-sencha-japanese-green-tea-no-sugar-24-x-250ml-ctn-12713134,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_033.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Packet Drink Sencha Japanese Green Tea - No Sugar,Pokka,24 x 250ml (CTN),14.4,0.6,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713134_RXL1_20231107.jpg,https://www.fairprice.com.sg/product/pokka-packet-drink-sencha-japanese-green-tea-no-sugar-24-x-250ml-ctn-12713134,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_035.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Packet Drink Sencha Japanese Green Tea - No Sugar,Pokka,24 x 250ml (CTN),14.4,0.6,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713134_BXL1_20260116.jpg,https://www.fairprice.com.sg/product/pokka-packet-drink-sencha-japanese-green-tea-no-sugar-24-x-250ml-ctn-12713134,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_037.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Bottle Drink - Jasmine Green Tea (No Sugar),Pokka,24 x 500ml (CTN),38.4,1.6,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709286_XL1_20260116.jpg,https://www.fairprice.com.sg/product/12709286,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_039.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Bottle Drink - Jasmine Green Tea (No Sugar),Pokka,24 x 500ml (CTN),38.4,1.6,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709286_LXL1_20260116.jpg,https://www.fairprice.com.sg/product/12709286,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_041.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Bottle Drink - Jasmine Green Tea (No Sugar),Pokka,24 x 500ml (CTN),38.4,1.6,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709286_BXL1_20260116.jpg,https://www.fairprice.com.sg/product/12709286,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_043.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Bottle Drink - Japanese Green Tea (No Sugar Added),Pokka,1.5L,2.5,2.5,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12044369_XL1_20230913.jpg,https://www.fairprice.com.sg/product/pokka-bottle-drink-x2d-japanese-green-tea-no-sugar-added-1-x2e-5l-12044369,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_045.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Bottle Drink - Japanese Green Tea (No Sugar Added),Pokka,1.5L,2.5,2.5,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12044369_LXL1_20260526.jpg,https://www.fairprice.com.sg/product/pokka-bottle-drink-x2d-japanese-green-tea-no-sugar-added-1-x2e-5l-12044369,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_047.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Bottle Drink - Japanese Green Tea (No Sugar Added),Pokka,1.5L,2.5,2.5,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12044369_RXL1_20230913.jpg,https://www.fairprice.com.sg/product/pokka-bottle-drink-x2d-japanese-green-tea-no-sugar-added-1-x2e-5l-12044369,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_049.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Packet Drink -  Green Tea,Pokka,24 x 250ml (CTN),14.4,0.6,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10125966_XL1_20250203.jpg,https://www.fairprice.com.sg/product/pokka-green-tea-6s-250ml-10125966,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_051.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Packet Drink -  Green Tea,Pokka,24 x 250ml (CTN),14.4,0.6,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10125966_LXL1_20260116.jpg,https://www.fairprice.com.sg/product/pokka-green-tea-6s-250ml-10125966,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_053.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Packet Drink -  Green Tea,Pokka,24 x 250ml (CTN),14.4,0.6,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10125966_BXL1_20260116.jpg,https://www.fairprice.com.sg/product/pokka-green-tea-6s-250ml-10125966,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_055.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Bottle Drink - Japanese Green Tea (No Added Sugar),Pokka,12 x 1.5L (CTN),30.0,2.5,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12710390_XL1_20260528.jpg,https://www.fairprice.com.sg/product/pokka-bottle-drink-japanese-green-tea-noaddedsugar-12-x-1-5l-ctn-12710390,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_057.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Bottle Drink - Japanese Green Tea (No Added Sugar),Pokka,12 x 1.5L (CTN),30.0,2.5,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12710390_LXL1_20260526.jpg,https://www.fairprice.com.sg/product/pokka-bottle-drink-japanese-green-tea-noaddedsugar-12-x-1-5l-ctn-12710390,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_059.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Bottle Drink - Japanese Green Tea (No Added Sugar),Pokka,12 x 1.5L (CTN),30.0,2.5,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12710390_RXL1_20260526.jpg,https://www.fairprice.com.sg/product/pokka-bottle-drink-japanese-green-tea-noaddedsugar-12-x-1-5l-ctn-12710390,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_061.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Can Drink - Jasmine Green Tea ,Pokka,24 x 300ml (CTN),17.5,0.73,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10677955_XL1_20260114.jpg,https://www.fairprice.com.sg/product/ctn-pokka-canned-jasmine-green-tea-24s-10677955,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_063.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Can Drink - Jasmine Green Tea ,Pokka,24 x 300ml (CTN),17.5,0.73,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10677955_LXL1_20260116.jpg,https://www.fairprice.com.sg/product/ctn-pokka-canned-jasmine-green-tea-24s-10677955,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_065.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Can Drink - Jasmine Green Tea ,Pokka,24 x 300ml (CTN),17.5,0.73,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10677955_RXL1_20220303.jpg,https://www.fairprice.com.sg/product/ctn-pokka-canned-jasmine-green-tea-24s-10677955,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_067.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka Can Drink - Jasmine Green Tea ,Pokka,24 x 300ml (CTN),17.5,0.73,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10677955_BXL1_20260116.jpg,https://www.fairprice.com.sg/product/ctn-pokka-canned-jasmine-green-tea-24s-10677955,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_069.jpg,2026-07-09
Pokka-Green-Tea,Beverages,Pokka-Green-Tea (Bing: Pokka green tea bottle can Singapore product),,,,,bing,https://img.freepik.com/premium-vector/no-pork-no-chicken-no-fish-no-beef-meat-sign-symbol-icon-collection-vector_664675-1604.jpg?w=1380,https://img.freepik.com/premium-vector/no-pork-no-chicken-no-fish-no-beef-meat-sign-symbol-icon-collection-vector_664675-1604.jpg?w=1380,sg_dataset/images/Beverages/Pokka-Green-Tea/Pokka-Green-Tea_071.jpg,2026-07-09
